"caption","url","ownerFullName","ownerUsername","timestamp","locationName","likesCount","commentsCount"
"Stop insane world by @tintacrua
#streetart #urbanart #pasteup  #tintacrua #stopwar","https://www.instagram.com/p/CzW2x5lI8lU/","Bruno Noiret Silveira da Cunha","brunoscunha","2023-11-07T19:48:32.000Z","Alcântara, Lisboa, Portugal","25","0"
"Lorsque vos petits-enfants verront les images et les vidéos du génocide qui se déroule en Palestine et qu'ils vous demanderont quel rôle vous avez joué dans ce moment de l'histoire mondiale, que leur direz-vous ?
Serez-vous fiers de vous? Avez-vous pris le parti des opprimés? Vous avez sortis de votre zone de confort pour hisser les drapeaux de la paix ? 

L'histoire, c'est maintenant !

Je vous attends samedi 11 novembre un peu avant 14h à la gare de Bruxelles Nord. 
Je compte sur vous pour faire entendre notre voix, tous ensemble, en faveur d'un cessez-le-feu à Gaza et pour la liberté du peuple palestinien. 
 
#CeaseFireNow 
#FreeGazaNow 
#FreePalestine 
#StopWar","https://www.instagram.com/p/CzW4zwUtAxB/","Patricia Parga-Vega","patricia_parga_vega_int","2023-11-07T20:06:16.000Z","Brussels, Belgium","3","1"
"🖤🤤
▪️
▪️
▪️
#instagram #mood #totallook #dress #instafashion #photography #mirrorselfie  #loveyourself #style #instagood #smile #totalblack #like #followforfollowback #makeup #model #instalike #l4f #life #goodvibes #photooftheday #autumn #vintage #repost #trending #ternopil #ukrainegirl #ukraine #yummy #stopwar","https://www.instagram.com/p/CzWwfhYIXup/","Валерия","korolenko__21","2023-11-07T18:53:36.000Z","Где-то Там","257","0"
"Thousands of people took the streets on Saturday 4th of November in Berlin.Protesters were supported Palestine and against Genocide in Gaza. Since 7th of October Israel has killed more than 10,000 Palestinian including 4,000 children.","https://www.instagram.com/p/CzW3ikbo8vn/","Kuba","kuba.p_photography","2023-11-07T19:55:11.000Z",,"80","2"
"Title ""PREFERENCE FORM""
Sculpture 45x30x50h cm
.
A fetus prepares to come into the world, aware and hopeful that it has made the right choices.
-
Un feto si prepara a venire al mondo consapevole e speranzoso di aver fatto le scelte giuste.
.
#victimofwar #ContemporaryArt #BirthOfImagination #ImaginaryFetus #PrenatalDreams #WishlistArt #PrenatalForm #dadaism #CreativityInTheWomb #PrebirthFantasies #ArtisticExpression #HiddenFuture #PrenatalChoice #WombVisions #Art #war #victimofracism #noracism #gianlucamigliorino #conceptualart #child #love #stopwar #palestine #israel","https://www.instagram.com/p/CzW4JDlrKcl/","Gianluca Migliorino","gianluca_migliorino","2023-11-07T20:00:26.000Z",,"38","4"
"Nota aclaratoria: cuando pedimos un alto al fuego por razones humanitarias, para permitir la protección de la infancia, de todos y todas los niños y niñas que necesitan urgente Cuidado, Alimentación, Refugio y Salud, nos referimos a TODOS Y TODAS, SIN DISTINCIÓN de nacionalidad, credo, género o condición. TODOS Y TODAS. Esperamos que así se superen discursos de odio que dividen y podamos unirnos por la única causa que tiene valor: la PAZ y los Buenos Tratos a todas las infancias. 

#gaza #gazaunderattack #stopwar @unicef @uniceflac @savethechildrenlac @savethechildren @planinternational @redim_mx @pactoninez @pactoporlaprimerainfancia @bloqueinfancia @onuderechoshumanos @onumujeres @oacnudh","https://www.instagram.com/p/CzW8T2mubUI/","América por la Infancia","americaporlainfancia","2023-11-07T20:36:52.000Z",,"242","43"
"Мені здається, — може, я не знаю, —
Було і буде так у всі часи:
Любов, як сонце, світу відкриває
Безмежну велич людської краси.
І тому світ завжди благословляє
І сонце, що встає, і серце, що кохає.

Василь Симоненко
""Любов""
.
.
.
#irpin
#photography 
#ukraine_today 
#lightroom 
#україназgalaxy 
#kyivphoto 
#thevillageuacity
#stopwar 
#kyiv 
#photographyart 
#irpencity
#artirpin
#kyivgram 
#ilovekiev 
#instakyiv 
#thevillageua 
#streetphotography 
#saveukraine 
#photo 
#stopwarinukraine
#streetstyle 
#photographylovers","https://www.instagram.com/p/CzWuuKuooGt/","𝑉𝑙𝑎𝑑𝑦𝑠𝑙𝑎𝑣 𝑆𝑎𝑣𝑐ℎ𝑢𝑘","7v4s7","2023-11-07T18:38:07.000Z",,"59","0"
"Korkusuzca yaşamak nasıl mümkündür? 
Bunu küçücük çocukların gözlerinde öğrendik.. 💔❤️‍🩹

#gazaunderattack #acı #zulüm #freepalestine🇵🇸 #kudus #filistin #türkiye #nowar #stopwar","https://www.instagram.com/p/CzWwX9otT2J/","🍃__𝖑𝖆𝖍𝖟𝖆𝖎𝖐𝖆𝖑𝖕__🍃","__lahzaikalp__","2023-11-07T18:52:34.000Z","Türkiye","-1","0"
"8:55 A.M.
Solita colazione latte, caffè, biscotti e notiziario. Che tristemente sputa fuori numeri di morte. Entro in camera, chiudo gli occhi, li riapro. Verso del rosso su una tela. Vien fuori questo. Uno spermatozoo, ed un’altro ed un’altro ancora. Voi vedete differenza? Io no. Per me son tutti uguali , tutti belli nella loro diversità. Io, vedo solo colore e Bellezza. E allora perché? Perché tutto ciò?!
Che sia un bello, brutto o inguardabile come dipinto non me ne frega un fico secco. Tanto non ho mai saputo ne doping ne disegnare 🙃. Sono solo felice di ciò che hanno visto i miei occhi chiusi. 
Ed Infondo stamattina dopo quelle notizie, non volevo altro. 

#stopwar #stopthewar #stopterrorism #nowar #simmtuttfrat #perche #stopviolenza #fermatevi #spermatozoi #colore #dipinto #parlaperdetemposcriveedipingeunsognastorestronzo 

  A.A.","https://www.instagram.com/p/CzWz84Tt-wu/","Antonio Toradol Amatruda","antonioamatruda80","2023-11-07T19:23:50.000Z",,"9","0"
"Gambar sederhana yang ku buat ini mungkin seperti kisah burung pipit yang coba memadamkan api saat nabi Ibrahim as dibakar raja namrud.
Tidak berpengaruh apa-apa,tapi ini menunjukkan kita ada dipihak mana.
#ceasefirenow🇵🇸 #istandwithpalestine #stopwar #freepalestine #stopgenocideingaza","https://www.instagram.com/p/CzWuwh3PmNE/","Ganda Wiraga","g.wiraga","2023-11-07T18:38:27.000Z",,"-1","0"
"❗❗(Se è vera la notizia...) ❗❗ 🚨 CONDIVIDIAMO
💲💲✔ISRAELE PROPONE ALL’EGITTO DI ACCOGLIERE I PROFUGHI DI GAZA
Per secoli il potere sionistico economico fa da padrone a livello mondiale. E ora Israele, tenta di comprare il governo Egiziano, proponendo che se accoglierà i profughi di Gaza, cancellerà parte del consistente debito pubblico dell’Egitto, attraverso la Banca Mondiale. Questa proposta è resa nota dal sito israeliano Ynet, a riprova che il debito pubblico in generale, non ha il valore di per se economico, perché dove si vuole lo si elimina, senza. 
Ma è discorso dei traffici economici che alla pubblica gente non viene mostrata, ma invece “spaventata” con minacce di “sacrifici” “indebitamento” ecc… Tutto questo non ha alcun valore. Questa è la riprova palese
E cosa ci guadagnerebbe Israele se l’Egitto dovesse accettare?
TERRE! LE TERRE DEI PALESTINESI: LA STRISCIA DI GAZA
Vi è chiaro o volete il disegnino, per chi non crede e ci identifica come “complottisti” e “amici dei terroristi”?
I complotti, non li facciamo noi! Toglietevi il salame dagli occhi!
🔴E GIA'❗ 📣📣📣SVEGLIA⏰⏰⏰⏰
©pcartLaPrimulaRossaRu
SEGUIMI E SEGUICI SU QUESTI SOCIAL:
FACEBOOK - pagina: @Alpha Centauri di Paola Ragno FACEBOOK - gruppo: @laprimularossaru
TIKTOK: @paolacaragno TELEGRAM: t.me/LaPrimulaRossaRu INSTAGRAM: @laprimularossaru @alphacentauridipaolaragno https://bit.ly/3pgKoOd LIBRO Alpha Centauri di Paola Ragno https://vk.com/pcart71ru @pcart71ru
BLOG: https://laprimularossaru.wordpress.com
#STOPUNIPOLARNWO #STOPWAR #FREEPALESTINA #stopcolonialism #stopwesternfakenews
УPPA❗❗ УPPA❗❗ УPPA❗❗ Ну давай! Россия! Италия с тобой 🇷🇺 🇷🇺 🇷🇺 🇷🇺 🇮🇹","https://www.instagram.com/p/CzWuo7Ct8Wh/","cose di questo mondo e dell'altro mondo","laprimularossaru","2023-11-07T18:37:24.000Z",,"1","0"
"✨Mark your calendar for this Saturday Nov 11, 7 pm - 11 pm✨

Get ready for a transformative evening, as another Concerts for Change graces our studio this weekend!

✨With a Meditation for Peace and Sounding Circle led by @vladihealingmusic8

🎵Performances by @freedomslight @crescenzomusik @williammclean and @leah.the.earthwalker

✨A Sound Bath guided by @intuitivearts.to

and Vintage Wares from @soulbirdvintage, delicious Cookies from @clairestaceyy and more vendors to be announced

🌏This will definitely be a night to remember 🌼🌿🌈

We're so thankful to be able to dedicate the second of this intimate concert series to the pursuit of world peace and the support of those affected by conflicts.

Proceeds from the event will go towards the Palestine Children's Relief Fund, an NGO working in the Gaza strip to provide children medical and humanitarian relief regardless of their nationality, religion or politics.

Together let’s build a world we want to live in 🕊️🌹

Minimum $10 donation

Purchase tickets through the link in our bio or pay at the door!

#objx #objxstudio #concertsforchange #remembranceday #worldpeace #stopwar #livemusic","https://www.instagram.com/p/CzWxmvGtjNc/","OBJX studio","objx.studio","2023-11-07T19:03:23.000Z",,"56","7"
"Unravelling the Disparity & Double Standards in Reporting Palestinian Suffering.

In the wake of the ongoing conflict between Israel and Palestine, which began on the 7th of October this year, we conducted a thorough examination of Instagram coverage by several popular news channels between 7th October till 6th November. The findings, while not surprising, have compelled us to assert that these news channels reporting displayed both unethical and extremely biased tendencies.

We have sighted various instances of dehumanization Palestinian suffering, dissemination of disinformation, promotion of one-sided narratives, application of double standards in language, and the propagation of Israeli war propaganda against Hamas. This has resulted in the partial or complete disregard of the actual casualties from recent bombings.

Sky News has disproportionately covered individual kidnappings and deaths in Israel, while not giving similar attention to similar incidents involving Palestinians.

Israeli forces' war crimes have largely evaded scrutiny in the media. Few outlets have covered incidents involving white phosphorus, the blockade of humanitarian aid at the Rafah crossing, or the deprivation of basic necessities like electricity, water, and food. Moreover, there has been a lack of efforts to challenge Israeli officials openly dehumanizing the Palestinian people.

Biased event coverage can be influenced by senior leadership. For instance, CNN, owned by Warner Bros. Discovery under the leadership of David Zaslav, a Jewish individual. He has also donated over $240,000 to Democratic politicians during the 2020 election cycle.

The relentless aggression of Israeli forces persists, with over 10,000 lives lost, a staggering 70% of them innocent women and children, in an appalling war against unarmed civilians.

#stopwar #stopgenocide #ceasefire #ceasefirenow #spreadawareness #voiceforthevoiceless #palestine #israel #bias #doublestandards #expose #onesided #skynews #palestina #ceasefire #awareness #war #israelhamaswar #israelpalestine #israelpalestinewar #innocence #stopkilling #genocideingaza","https://www.instagram.com/p/CzWtLLCojOk/","The Bolder Network","theboldernetwork","2023-11-07T18:24:36.000Z","Unknown","-1","0"
"""Quando c'è la guerra il bel fiore della vita non trova chi lo cura, giorno dopo giorno lui sfiorisce e al posto suo cresce solo la paura"".

Abbiamo tutti un ""fiore"" di cui prenderci cura nella nostra vita, qualcosa che ci invita a perseguire con speranza il percorso verso il domani.

Un libro che parla di un pace e di guerra, di potere e di semplicità, di lotta e di cura, di rabbia e di speranza. Una storia contro la prepotenza per imparare la pace.

Speriamo possa diventare prezioso per tanti di voi.🌸

Finalmente in libreria ""Il fiore della vita"" il nuovo libro di @alberto_pellai e @ilaria.zanellato per @deagostinilibri

#ilariazanellato #albiillustrati #albertopellai #ilfioredellavita

#illustration_best #libriillustrati
#libriillustratiperbambini #illustratore #peace #stopwar #illustrationforkids #libridaleggere #libriperbambini #illustratore #editorialillustration #illustrationart #artistaitaliano #ilustradora #illustrations #libriillustrati #libribelli #libriillustratichepassione #childrenpicturebook #picturebook","https://www.instagram.com/p/CzW3xaTKeRL/","Ilaria Zanellato","ilaria.zanellato","2023-11-07T19:57:12.000Z",,"521","32"
"FLOWER CUTTER (Coupeur de fleur)

Noir & Blanc? Couleur ? Les deux ? (pour les gens qui ne savent pas prendre des décisions on ne va pas vous empêcher de dormir) 😂

#charcoal #spraypainting #canned #charlottepdenoel #mofartz #stopwar #flowercutter #streetart #urbanart #charcoaldrawing #artcollector #urbanstyle #stencil #art #spraypaint #stencilart #streetartphotography #streetartist #streetartcollector #urbanartcollector","https://www.instagram.com/p/CzWtXO9oAXx/","CANNED (C.Parenteau-Denoel & Mofart’z)","canned.artist.duo","2023-11-07T18:26:15.000Z",,"-1","0"
"#SaveLives #SaveTheChildren #stopwar #Gaza_is_under_bombardment #GazaUnderAttack 
I'm just a child","https://www.instagram.com/p/CzWylenAbKC/","قَمحة","qamha.pastry","2023-11-07T19:11:56.000Z",,"0","0"
"Mulheres de diversas belezas...
Bóra se presentear...
Váááários modelos e cores...
Valor justo...
Chama que dá jogo...
12 982126079
Lindo dia à tod@s
#stopwar
#modaindianaexclusiva 
#mandalalovers","https://www.instagram.com/p/CzWt3TvOHAk/","Marcelo Moraes","mandaluzvioleta","2023-11-07T18:30:38.000Z","Ilhabela Litoral Norte - SP - Brasil","3","0"
